"date", "low", "high", "open", "close", "volume", "range"
Sat Nov 25 2017,77.24,89.88,77.54,89.13,1068065.73,12.64
Sun Nov 26 2017,84.11,89.21,89.14,86.62,731441.92,5.10
Mon Nov 27 2017,86.4,93.89,86.62,91.38,929531.91,7.49
Tue Nov 28 2017,89.96,94.88,91.36,94.49,591980.71,4.92
Wed Nov 29 2017,76.01,103.54,94.49,86.7,1760384.37,27.53
Thu Nov 30 2017,78,93.5,86.7,85.82,1086704.12,15.50
Fri Dec 01 2017,82,100.77,85.86,100.16,1412137.09,18.77
Sat Dec 02 2017,98.1,104.75,100.17,99.65,843668.69,6.65
Sun Dec 03 2017,97,107.49,99.65,101.2,853038.02,10.49
Mon Dec 04 2017,95.36,104.5,101.21,104.28,632325.93,9.14
Tue Dec 05 2017,101.01,104.29,104.28,101.01,491728.09,3.28
Wed Dec 06 2017,97.75,103.9,101.01,100.01,820862.19,6.15
Thu Dec 07 2017,95.01,102.48,100.01,97.96,1014696.08,7.47
Fri Dec 08 2017,95.8,144.75,97.95,128.97,2679808.72,48.95
Sat Dec 09 2017,128.96,199,128.96,160.94,4032658.73,70.04
Sun Dec 10 2017,135.45,160.95,160.94,150.99,1427785.61,25.50
Mon Dec 11 2017,149.95,235,150.63,218.6,2884231.18,85.05
Tue Dec 12 2017,213.3,420,218.57,352.08,4622457.70,206.70
Wed Dec 13 2017,301,372.55,352.07,330,1181391.18,71.55
