"date", "low", "high", "open", "close", "volume", "range"
Mon Jan 23 2017,10.65,10.85,10.77,10.8,35338.62,0.20
Tue Jan 24 2017,10.51,10.92,10.79,10.57,55179.70,0.41
Wed Jan 25 2017,10.43,10.66,10.57,10.55,41045.89,0.23
Thu Jan 26 2017,10.5,10.67,10.54,10.6,43444.18,0.17
Fri Jan 27 2017,10.42,10.64,10.61,10.55,45845.48,0.22
Sat Jan 28 2017,10.47,10.58,10.55,10.58,26299.93,0.11
Sun Jan 29 2017,10.46,10.58,10.58,10.49,19237.13,0.12
Mon Jan 30 2017,10.37,10.71,10.5,10.6,42007.88,0.34
Tue Jan 31 2017,10.58,10.79,10.59,10.7,40509.60,0.21
Wed Feb 01 2017,10.51,10.86,10.7,10.72,58400.83,0.35
Thu Feb 02 2017,10.62,10.86,10.73,10.82,48583.70,0.24
Fri Feb 03 2017,10.67,10.99,10.82,10.99,49696.95,0.32
Sat Feb 04 2017,10.98,11.45,10.99,11.41,89632.44,0.47
Sun Feb 05 2017,11.15,11.44,11.39,11.26,39382.95,0.29
Mon Feb 06 2017,11.22,11.42,11.27,11.34,47758.98,0.20
Tue Feb 07 2017,11.29,11.59,11.33,11.51,57255.84,0.30
Wed Feb 08 2017,11.15,11.65,11.51,11.41,88158.87,0.50
Thu Feb 09 2017,10.61,11.54,11.41,11.02,118350.42,0.93
Fri Feb 10 2017,10.88,11.48,11.02,11.43,69285.61,0.60
Sat Feb 11 2017,11.34,11.52,11.44,11.52,35280.01,0.18
Sun Feb 12 2017,11.4,11.54,11.51,11.5,23350.56,0.14
Mon Feb 13 2017,11.21,11.54,11.5,11.43,50099.24,0.33
Tue Feb 14 2017,11.39,14.7,11.42,13.14,260346.41,3.31
Wed Feb 15 2017,12.66,13.2,13.16,12.98,117752.61,0.54
Thu Feb 16 2017,12.62,13.03,12.98,12.89,89347.61,0.41
Fri Feb 17 2017,12.71,12.95,12.92,12.75,90714.24,0.24
Sat Feb 18 2017,12.77,12.93,12.77,12.89,45718.19,0.16
Sun Feb 19 2017,12.79,12.95,12.87,12.9,34800.25,0.16
Mon Feb 20 2017,12.56,12.95,12.9,12.61,70683.04,0.39
Tue Feb 21 2017,12.3,12.87,12.59,12.83,99099.34,0.57
Wed Feb 22 2017,12.68,12.99,12.83,12.75,83634.95,0.31
Thu Feb 23 2017,12.73,13.37,12.74,13.21,101634.49,0.64
Fri Feb 24 2017,12.81,13.33,13.22,13.2,141499.87,0.52
Sat Feb 25 2017,13.06,13.87,13.18,13.65,96882.62,0.81
Sun Feb 26 2017,13.4,14.84,13.64,14.74,100654.44,1.44
Mon Feb 27 2017,14.37,16.32,14.74,15.66,228006.56,1.95
Tue Feb 28 2017,15.21,16.94,15.66,16.4,345259.59,1.73
Wed Mar 01 2017,15.68,17.58,15.75,17.37,251745.11,1.90
Thu Mar 02 2017,16.88,19.99,17.46,19.27,353524.87,3.11
Fri Mar 03 2017,18.2,21.49,19.27,19.68,418152.93,3.29
Sat Mar 04 2017,18.65,20.4,19.61,18.65,150803.55,1.75
Sun Mar 05 2017,18.18,19.45,18.65,19.4,128246.54,1.27
Mon Mar 06 2017,19.17,20.24,19.39,19.68,141853.14,1.07
Tue Mar 07 2017,18.59,19.77,19.68,18.96,156651.28,1.18
Wed Mar 08 2017,16.65,18.96,18.96,16.68,280505.21,2.31
Thu Mar 09 2017,16.2,18.29,16.66,17.82,182292.81,2.09
Fri Mar 10 2017,17.01,19.7,17.81,19.2,309439.26,2.69
Sat Mar 11 2017,18.91,21.89,19.21,21.64,228815.88,2.98
Sun Mar 12 2017,21.33,24.25,21.67,23.39,263673.06,2.92
Mon Mar 13 2017,23.38,31.1,23.38,28.64,625354.24,7.72
Tue Mar 14 2017,27.16,30,28.63,28.69,226095.64,2.84
Wed Mar 15 2017,28.5,35.86,28.69,35.65,408483.56,7.36
Thu Mar 16 2017,35.65,47.03,35.66,45.96,732487.80,11.38
Fri Mar 17 2017,35.04,57.67,45.97,44.62,719985.85,22.63
Sat Mar 18 2017,30.7,45,44.62,33.64,569966.21,14.30
Sun Mar 19 2017,33.78,45.64,34.03,43.21,459226.81,11.86
Mon Mar 20 2017,40.86,45.25,43.21,42.31,229608.94,4.39
Tue Mar 21 2017,41.76,43.68,42.37,42.36,153374.83,1.92
Wed Mar 22 2017,38.26,42.59,42.39,41.37,215177.81,4.33
Thu Mar 23 2017,40.33,43.97,41.33,42.99,176283.58,3.64
Fri Mar 24 2017,42.5,53.44,42.92,52.93,412077.11,10.94
Sat Mar 25 2017,47.29,53.4,52.93,50.5,322603.67,6.11
Sun Mar 26 2017,48.51,51.5,50.61,50.73,139381.59,2.99
Mon Mar 27 2017,48.28,51.71,50.74,48.97,167938.54,3.43
Tue Mar 28 2017,48.51,50.44,48.97,50.3,148959.58,1.93
Wed Mar 29 2017,50.11,53.97,50.29,53.1,242696.35,3.86
Thu Mar 30 2017,51.52,53.34,53.11,51.88,133949.10,1.82
Fri Mar 31 2017,46.98,52.41,51.87,50.18,248181.61,5.43
Sat Apr 01 2017,48.85,51.85,50.17,50.71,90500.32,3.00
Sun Apr 02 2017,48.14,51.19,50.72,48.74,150244.54,3.05
Mon Apr 03 2017,42.39,48.97,48.74,44.25,324319.06,6.58
Tue Apr 04 2017,41.45,46.25,44.33,44.47,218469.02,4.80
Wed Apr 05 2017,44.2,47.63,44.45,44.78,153161.84,3.43
Thu Apr 06 2017,41.1,45.97,44.97,43.3,172306.59,4.87
Fri Apr 07 2017,41.57,44.64,43.31,42.32,106456.11,3.07
Sat Apr 08 2017,42.31,45.5,42.32,44.45,78790.93,3.19
Sun Apr 09 2017,42.72,44.74,44.5,43.92,56534.48,2.02
Mon Apr 10 2017,42.72,44.65,43.92,43.92,68327.80,1.93
Tue Apr 11 2017,43.55,44.5,43.92,43.83,55281.65,0.95
Wed Apr 12 2017,43.58,47.88,43.84,46.48,124468.47,4.30
Thu Apr 13 2017,46.22,51.11,46.48,49.77,175187.30,4.89
Fri Apr 14 2017,46.52,50,49.86,47.2,85109.78,3.48
Sat Apr 15 2017,46.78,74.98,47.19,48.94,43693.05,28.20
Sun Apr 16 2017,47.5,49.25,48.93,48.13,42384.53,1.75
Mon Apr 17 2017,47.5,48.29,48.19,47.94,54227.31,0.79
Tue Apr 18 2017,47.7,49.93,47.94,49.79,81393.82,2.23
Wed Apr 19 2017,47.25,50.32,49.85,47.78,103897.51,3.07
Thu Apr 20 2017,47.6,49.5,47.71,49.38,93679.76,1.90
Fri Apr 21 2017,48.24,49.49,49.39,48.37,76506.48,1.25
Sat Apr 22 2017,48.22,49.08,48.38,48.61,59641.61,0.86
Sun Apr 23 2017,48.25,49,48.58,48.96,53490.17,0.75
Mon Apr 24 2017,48.94,50.44,48.95,50.12,87541.86,1.50
Tue Apr 25 2017,50,50.75,50.11,50.31,76618.84,0.75
Wed Apr 26 2017,50.25,54.85,50.28,53.42,188049.55,4.60
Thu Apr 27 2017,52.66,63.99,53.4,63.67,307114.85,11.33
Fri Apr 28 2017,62.5,74.9,63.65,73.14,442914.95,12.40
Sat Apr 29 2017,68.24,74.89,73.17,70.4,243329.56,6.65
Sun Apr 30 2017,70,82.9,70.37,80.87,272305.88,12.90
Mon May 01 2017,72.24,85.21,80.72,79.35,417879.46,12.97
Tue May 02 2017,75.54,83.07,79.05,77.55,211377.99,7.53
Wed May 03 2017,75.89,81.4,77.55,81.29,217883.91,5.51
Thu May 04 2017,80.31,96.66,81.19,95.97,356318.14,16.35
Fri May 05 2017,89,98.98,95.98,91.93,241438.76,9.98
Sat May 06 2017,91.94,96.42,91.94,95.84,111473.41,4.48
Sun May 07 2017,90,97.95,95.74,93.82,146491.26,7.95
Mon May 08 2017,85.1,94.74,93.83,89.25,212998.73,9.64
Tue May 09 2017,75.89,90.08,89.25,86.58,274267.28,14.19
Wed May 10 2017,85.39,91.98,86.77,88.36,143173.18,6.59
Thu May 11 2017,87.01,90.99,88.36,88.3,115231.86,3.98
Fri May 12 2017,82.2,90.3,88.3,85.17,135905.56,8.10
Sat May 13 2017,82,88.74,85.19,88.42,88763.30,6.74
Sun May 14 2017,87.13,89.94,88.38,89.39,53005.40,2.81
Mon May 15 2017,89.28,94.7,89.42,91,131360.86,5.42
Tue May 16 2017,87.08,92.3,91,87.98,127231.00,5.22
Wed May 17 2017,82.5,89.98,87.97,86.88,152795.40,7.48
Thu May 18 2017,86.5,96.2,86.88,96.2,173624.13,9.70
Fri May 19 2017,96.18,129.98,96.2,125.14,484630.32,33.80
Sat May 20 2017,121,129.34,125.04,123.63,201014.21,8.34
Sun May 21 2017,122,148.97,123.56,148.78,324006.40,26.97
Mon May 22 2017,131.22,184.22,148.86,160.1,644125.78,53.00
Tue May 23 2017,155.7,177.9,160.38,169.95,269502.83,22.20
Wed May 24 2017,167.7,202,169.9,196.06,361462.10,34.30
Thu May 25 2017,162.04,217.85,196.05,181.51,484963.64,55.81
Fri May 26 2017,140,199.99,181.4,163.8,442672.04,59.99
Sat May 27 2017,115.67,172,163.78,159.91,465245.25,56.33
Sun May 28 2017,159.59,185,159.71,175.48,236048.04,25.41
Mon May 29 2017,167,199,175.48,194.82,218954.24,32.00
Tue May 30 2017,185,233.09,194.89,228.69,448799.10,48.09
Wed May 31 2017,215.42,234.76,228.67,229.14,350747.45,19.34
Thu Jun 01 2017,206.02,238.97,229.15,221.91,345615.06,32.95
Fri Jun 02 2017,216.5,229.75,221.84,222.04,166318.69,13.25
Sat Jun 03 2017,218.56,227.5,221.95,224.95,110232.35,8.94
Sun Jun 04 2017,224,249.04,224.95,245.5,212985.74,25.04
Mon Jun 05 2017,241.2,248.98,245.48,248,148011.87,7.78
Tue Jun 06 2017,247,269.36,247.99,264.22,321257.14,22.36
Wed Jun 07 2017,244.98,265.63,264.5,255.68,218451.73,20.65
Thu Jun 08 2017,250,261,255.61,258.64,137027.21,11.00
Fri Jun 09 2017,258.63,279.39,258.64,279.38,191150.06,20.76
Sat Jun 10 2017,278.03,358.46,279.39,340.2,424265.29,80.43
Sun Jun 11 2017,317.05,355,340.13,343.01,251525.95,37.95
Mon Jun 12 2017,306.11,420,343.29,397.37,535794.39,113.89
Tue Jun 13 2017,359.75,400,397.36,388,270476.85,40.25
Wed Jun 14 2017,315,394.47,388,341.7,373871.14,79.47
Thu Jun 15 2017,253,356.29,341.7,343.71,750547.09,103.29
Fri Jun 16 2017,314,364,343.71,354.26,256310.94,50.00
Sat Jun 17 2017,341.65,369,354.26,368.98,144149.68,27.35
Sun Jun 18 2017,340.11,381.66,368.99,351.85,156569.04,41.55
Mon Jun 19 2017,346.88,362.5,351.84,358.71,103080.83,15.62
Tue Jun 20 2017,325,365.79,358.71,350.94,209201.57,40.79
Wed Jun 21 2017,0.1,352,350.94,325.41,441443.38,351.90
Thu Jun 22 2017,305,336.68,327.36,320.02,149181.52,31.68
Fri Jun 23 2017,316.66,332.95,320.02,326.99,77450.69,16.29
Sat Jun 24 2017,295.55,330.7,326.98,304.5,131622.41,35.15
Sun Jun 25 2017,251.3,310,304.5,278.49,263539.25,58.70
Mon Jun 26 2017,206.5,293,278.49,252.99,572314.40,86.50
Tue Jun 27 2017,211,288.51,252.97,287.23,469297.35,77.51
Wed Jun 28 2017,260.11,323.69,287.27,315.32,401371.57,63.58
Thu Jun 29 2017,286.22,322.9,315.32,292.95,204007.41,36.68
Fri Jun 30 2017,270.5,306.5,292.95,280.04,232751.61,36.00
Sat Jul 01 2017,253.23,281.98,280.03,263.12,178935.36,28.75
Sun Jul 02 2017,255.7,293.73,263.12,285,191572.31,38.03
Mon Jul 03 2017,273.07,285,285,276.37,126096.98,11.93
Tue Jul 04 2017,265,282.83,276.37,269.2,109581.75,17.83
Wed Jul 05 2017,252.67,274.97,269.18,266.27,166163.82,22.30
Thu Jul 06 2017,261.59,275,266.27,266.01,86798.16,13.41
Fri Jul 07 2017,235.01,266.97,266.01,241.28,179626.38,31.96
Sat Jul 08 2017,231.25,249.5,241.27,246.64,135553.25,18.25
Sun Jul 09 2017,236,253.31,246.65,238.81,71495.75,17.31
Mon Jul 10 2017,185.39,240.33,238.4,202.86,398041.70,54.94
Tue Jul 11 2017,175.56,216.5,201.65,190.57,529774.07,40.94
Wed Jul 12 2017,181,228.88,190.57,224.04,417509.94,47.88
Thu Jul 13 2017,193.07,227,224.01,205,226687.28,33.93
Fri Jul 14 2017,183.12,206.99,205,197.23,213173.04,23.87
Sat Jul 15 2017,167,198.97,197.23,167.72,261390.38,31.97
Sun Jul 16 2017,130.26,172.3,168.22,155.68,609575.32,42.04
Mon Jul 17 2017,153.25,191.5,155.69,190.87,632196.84,38.25
Tue Jul 18 2017,176.51,249.4,190.87,227.01,871479.86,72.89
Wed Jul 19 2017,186.01,243.9,227.01,194.74,769786.83,57.89
Thu Jul 20 2017,194.74,237,194.74,226.06,616585.07,42.26
Fri Jul 21 2017,208.5,238,226.23,216.6,289938.17,29.50
Sat Jul 22 2017,215.1,237.67,216.58,230.69,179559.84,22.57
Sun Jul 23 2017,221.2,234.35,230.69,228.31,115026.49,13.15
Mon Jul 24 2017,224,229.99,228.27,225.96,74985.13,5.99
Tue Jul 25 2017,193,226.59,225.97,203.78,367608.67,33.59
Wed Jul 26 2017,193.4,209.89,203.78,203.23,212118.57,16.49
Thu Jul 27 2017,198.85,205,203.23,202.94,125499.32,6.15
Fri Jul 28 2017,189.34,203.95,202.95,190.72,170501.29,14.61
Sat Jul 29 2017,178.03,209.77,190.99,205.9,273012.78,31.74
Sun Jul 30 2017,193.26,209.9,205.89,196.95,105150.13,16.64
Mon Jul 31 2017,190.78,201.98,196.95,200.82,117870.19,11.20
Tue Aug 01 2017,200.82,232.73,200.83,225.73,435740.96,31.91
Wed Aug 02 2017,215.37,228.8,225.73,217.92,149914.84,13.43
Thu Aug 03 2017,217.35,227.53,217.92,224,113156.87,10.18
Fri Aug 04 2017,219.51,226.82,224,220.72,98579.24,7.31
Sat Aug 05 2017,219.54,258.98,220.72,251.85,321010.46,39.44
Sun Aug 06 2017,250.99,273,251.86,263.96,239167.77,22.01
Mon Aug 07 2017,257.1,274.81,263.97,269.9,168723.43,17.71
Tue Aug 08 2017,267,299.45,269.89,295.95,267293.89,32.45
Wed Aug 09 2017,276.55,314.71,295.95,295.26,465300.43,38.16
Thu Aug 10 2017,288.34,309.8,295.26,300.51,154431.32,21.46
Fri Aug 11 2017,295.79,310,300.51,309.65,131543.39,14.21
Sat Aug 12 2017,303.61,319.7,309.65,308.35,175575.27,16.09
Sun Aug 13 2017,287,309.95,308.35,296.66,196015.46,22.95
Mon Aug 14 2017,294.96,309.35,296.67,299.16,116393.36,14.39
Tue Aug 15 2017,267,299.18,299.16,286.71,213469.49,32.18
Wed Aug 16 2017,280,303.9,286.71,300.45,125513.83,23.90
Thu Aug 17 2017,298,309.41,300.45,300.67,117913.07,11.41
Fri Aug 18 2017,287,306.09,300.66,292.87,132117.74,19.09
Sat Aug 19 2017,287,298.7,292.86,293.58,68015.68,11.70
Sun Aug 20 2017,289.5,298.5,293.58,297.79,55102.04,9.00
Mon Aug 21 2017,295.27,344.34,297.79,322,312029.87,49.07
Tue Aug 22 2017,292,329.97,322,314.19,200165.57,37.97
Wed Aug 23 2017,313.72,324.61,314.19,317.5,102639.36,10.89
Thu Aug 24 2017,316,328,317.5,324.56,77759.29,12.00
Fri Aug 25 2017,324.38,336.99,324.56,330.14,118401.41,12.61
Sat Aug 26 2017,325.1,334.51,330.14,332.99,64246.35,9.41
Sun Aug 27 2017,332.44,348.2,332.99,348.2,94727.18,15.76
Mon Aug 28 2017,336.35,349.99,348.2,347.54,111495.22,13.64
Tue Aug 29 2017,347.54,374.91,347.54,372.48,172759.55,27.37
Wed Aug 30 2017,368.3,392,372.48,384.1,164878.69,23.70
Thu Aug 31 2017,381.2,389.97,384.1,389.2,119008.83,8.77
Fri Sep 01 2017,386.98,396.88,389.2,392.87,160625.64,9.90
Sat Sep 02 2017,333,393.76,392.87,354.87,293355.86,60.76
Sun Sep 03 2017,344,372,354.88,353.06,137268.86,28.00
Mon Sep 04 2017,285,353.15,353.06,316.86,458363.98,68.15
Tue Sep 05 2017,290,325,316.87,320.08,318345.08,35.00
Wed Sep 06 2017,319.3,345,320.09,339.38,194954.20,25.70
Thu Sep 07 2017,323.26,339.38,339.38,335.56,103175.36,16.12
Fri Sep 08 2017,292.71,335.56,335.56,307.96,299130.54,42.85
Sat Sep 09 2017,294,313.87,307.96,304.99,97355.03,19.87
Sun Sep 10 2017,285,306.5,305,300.33,123361.66,21.50
Mon Sep 11 2017,288,307.97,300.34,298.47,131872.01,19.97
Tue Sep 12 2017,286,316.19,298.47,294.5,193866.59,30.19
Wed Sep 13 2017,256.41,294.5,294.5,275.71,330026.42,38.09
Thu Sep 14 2017,221.3,280.75,275.71,223.85,517639.08,59.45
Fri Sep 15 2017,202.25,270,223.85,260.88,667691.41,67.75
Sat Sep 16 2017,247.1,278,260.87,255.84,194274.24,30.90
Sun Sep 17 2017,240.15,272,255.85,259.66,127514.75,31.85
Mon Sep 18 2017,259.65,303.78,259.66,298,298148.24,44.13
Tue Sep 19 2017,275.25,301,298,282.8,172838.46,25.75
Wed Sep 20 2017,278.04,293.71,282.94,283.55,108924.54,15.67
Thu Sep 21 2017,252.55,286.99,283.55,258.11,211088.93,34.44
Fri Sep 22 2017,254.01,272,258.11,263.88,120473.06,17.99
Sat Sep 23 2017,260.02,286.63,263.88,286.03,79343.85,26.61
Sun Sep 24 2017,276.23,294.89,286.03,283.21,95448.67,18.66
Mon Sep 25 2017,282.66,296.7,283.21,294.41,90047.19,14.04
Tue Sep 26 2017,286,295.48,294.41,288.77,64074.75,9.48
Wed Sep 27 2017,288.25,312.75,288.77,309.85,121905.91,24.50
Thu Sep 28 2017,298.1,310,309.86,302.33,94872.87,11.90
Fri Sep 29 2017,278,302.6,302.33,291.88,165273.03,24.60
Sat Sep 30 2017,291.25,304.69,291.88,301.57,62093.32,13.44
Sun Oct 01 2017,295.75,303.25,301.57,303.25,42910.47,7.50
Mon Oct 02 2017,293.73,303.5,303.25,296.72,62589.25,9.77
Tue Oct 03 2017,287.65,299,296.78,292.36,59958.74,11.35
Wed Oct 04 2017,289.62,295,292.36,292,42408.16,5.38
Thu Oct 05 2017,286.44,296.99,292,294.89,44754.00,10.55
Fri Oct 06 2017,294.21,308.5,294.89,307.73,95956.78,14.29
Sat Oct 07 2017,304.57,314.62,307.73,311.12,66524.26,10.05
Sun Oct 08 2017,308.62,313.6,311.12,309.2,44589.08,4.98
Mon Oct 09 2017,285.88,309.32,309.2,297,145512.82,23.44
Tue Oct 10 2017,290.23,305,297,297.99,88300.16,14.77
Wed Oct 11 2017,297.53,303,297.99,302,45397.39,5.47
Thu Oct 12 2017,300.3,307,302,302.12,114002.13,6.70
Fri Oct 13 2017,298.29,345,302.12,335.89,272932.40,46.71
Sat Oct 14 2017,332.46,347,335.85,338.37,91557.12,14.54
Sun Oct 15 2017,320,341,338.37,336.89,103363.74,21.00
Mon Oct 16 2017,330.84,350,336.89,334.36,140568.68,19.16
Tue Oct 17 2017,310.5,334.66,334.33,316.37,117183.56,24.16
Wed Oct 18 2017,287.4,316.53,316.32,313.59,167625.50,29.13
Thu Oct 19 2017,305.34,316.21,313.59,308.02,84535.79,10.87
Fri Oct 20 2017,302,311.53,308.02,303.15,93615.79,9.53
Sat Oct 21 2017,291.38,303.74,303.16,300,116943.67,12.36
Sun Oct 22 2017,291.81,306.55,300,295.14,62949.26,14.74
Mon Oct 23 2017,275.46,295.15,295.14,285.83,130409.74,19.69
Tue Oct 24 2017,280.3,311.7,285.84,296.99,173108.18,31.40
Wed Oct 25 2017,288.05,300.97,297,296.76,73849.47,12.92
Thu Oct 26 2017,293.81,299.95,296.76,295.98,46575.05,6.14
Fri Oct 27 2017,291.53,298.98,295.98,297.59,40781.36,7.45
Sat Oct 28 2017,293.51,297.9,297.48,295.11,27343.70,4.39
Sun Oct 29 2017,294.29,310,295.12,303.38,68441.64,15.71
Mon Oct 30 2017,302.53,309.69,303.39,306.87,42541.20,7.16
Tue Oct 31 2017,303.49,309.94,306.87,303.51,61324.62,6.45
Wed Nov 01 2017,289.51,305,303.51,290.82,116205.30,15.49
Thu Nov 02 2017,278.88,296,290.84,285.4,201678.37,17.12
Fri Nov 03 2017,285.4,308.06,285.4,306,121278.53,22.66
Sat Nov 04 2017,295,306,306,301.66,64916.59,11.00
Sun Nov 05 2017,295.64,302,301.74,296.57,55755.08,6.36
Mon Nov 06 2017,292,304.9,296.58,297.32,89982.42,12.90
Tue Nov 07 2017,287,304,297.32,292.42,149208.58,17.00
Wed Nov 08 2017,291,319.89,292.42,307.91,228864.94,28.89
Thu Nov 09 2017,307.01,329.47,307.92,320.72,163517.27,22.46
Fri Nov 10 2017,291.3,325.12,320.73,298.04,161061.37,33.82
Sat Nov 11 2017,297.67,319.94,298.04,315.69,122511.52,22.27
Sun Nov 12 2017,301.04,316.55,315.7,307.1,178394.30,15.51
Mon Nov 13 2017,306.5,319,307.11,315.56,144149.63,12.50
Tue Nov 14 2017,315.5,336.91,315.56,335.04,210940.82,21.41
Wed Nov 15 2017,326,340.84,335.04,331.81,132647.01,14.84
Thu Nov 16 2017,321.91,334.8,331.81,330.21,133356.78,12.89
Fri Nov 17 2017,326.46,334.3,330.19,332.31,93680.83,7.84
Sat Nov 18 2017,328.22,349,332.31,346.6,108834.64,20.78
Sun Nov 19 2017,344,374.7,346.6,354.59,207184.67,30.70
Mon Nov 20 2017,354.24,373.75,354.24,368.24,126768.33,19.51
Tue Nov 21 2017,350.5,372.99,368.25,361.51,199173.60,22.49
Wed Nov 22 2017,361,382.96,361.51,381.73,127843.77,21.96
Thu Nov 23 2017,376.04,428.6,381.74,406.61,321504.82,52.56
Fri Nov 24 2017,401,479.89,405.99,470.98,340269.09,78.89
Sat Nov 25 2017,456,488,470.98,466.77,268081.20,32.00
Sun Nov 26 2017,451.81,477.65,466.77,473.99,190924.38,25.84
Mon Nov 27 2017,462.1,492.99,473.99,477.53,232150.84,30.89
Tue Nov 28 2017,463.6,483,477.54,468.52,178477.28,19.40
